COPY public.myapp_estadisticasjugador (id, url, tipo, saves, save_percentage, goals_conceded, goals_prevented, clean_sheets, error_led_to_goal, high_claim, pass_accuracy, accurate_long_balls, long_ball_accuracy, goals, expected_goals_xg, xg_on_target_xgot, non_penalty_xg, shots, shots_on_target, assists, expected_assists_xa, successful_passes, pass_accuracy_outfield, accurate_long_balls_outfield, long_ball_accuracy_outfield, chances_created, successful_crosses, cross_accuracy, successful_dribbles, dribble_success, touches, touches_in_opposition_box, dispossessed, fouls_won, penalties_awarded, tackles_won, tackles_won_percentage, duels_won, duels_won_percentage, aerial_duels_won, aerial_duels_won_percentage, interceptions, blocked, fouls_committed, recoveries, possession_won_final_3rd, dribbled_past, yellow_cards, red_cards, jugador_id) FROM stdin;
25	https://www.fotmob.com/players/186986	\N	37	78.7%	10	0.87	9	1	5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	75.4%	127	50.2%	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	2
26	https://www.fotmob.com/players/1608394/gonzalo-siri-payer	\N	4	80.0%	1	\N	0	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	56.1%	9	33.3%	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	3
27	https://www.fotmob.com/players/1680187/agustin-mangiaut	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4
28	https://www.fotmob.com/players/1575797/kevin-coronel	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6
29	https://www.fotmob.com/players/316878/erik-fernando-godoy	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	1.11	1.99	\N	6	4	0	0.09	756	88.6%	49	47.1%	1	\N	\N	\N	\N	1,035	6	2	7	\N	11	61.1%	61	61.0%	37	58.7%	12	1	9	47	\N	3	3	7
30	https://www.fotmob.com/players/862337/assist-luciano-sanchez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.17	\N	\N	3	\N	0	0.72	328	79.6%	29	49.2%	6	6	40.0%	6	66.7%	638	7	9	7	\N	18	69.2%	52	47.3%	13	44.8%	11	1	14	54	2	16	2	1080
31	https://www.fotmob.com/players/920404/francisco-alvarez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.32	0.12	\N	11	2	2	0.27	903	88.6%	56	52.8%	3	1	25.0%	4	40.0%	1,237	21	5	11	\N	11	73.3%	87	57.6%	57	62.0%	30	1	13	71	\N	6	3	9
32	https://www.fotmob.com/players/1436169/mateo-antoni	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	10
33	https://www.fotmob.com/players/1607568/tobias-ramirez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.04	0.33	\N	1	1	0	0.01	75	89.3%	3	60.0%	\N	\N	\N	\N	\N	106	1	0	\N	\N	\N	\N	9	64.3%	8	72.7%	3	\N	1	4	\N	\N	0	11
34	https://www.fotmob.com/players/841913/sebastian-prieto	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0.35	0.48	\N	11	4	1	0.83	425	76.2%	27	38.6%	11	7	26.9%	9	64.3%	825	27	5	8	\N	16	66.7%	61	50.4%	20	47.6%	11	3	13	40	5	17	2	12
35	https://www.fotmob.com/players/1240172/roman-vega	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0.95	1.35	\N	9	3	1	1.59	353	85.9%	32	62.7%	9	16	26.7%	14	53.8%	656	18	6	5	\N	8	72.7%	36	49.3%	6	60.0%	5	2	7	35	2	8	3	13
36	https://www.fotmob.com/players/1035611/alan-rodriguez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2	1.05	3.28	\N	17	6	1	2.35	393	80.4%	11	45.8%	22	15	23.4%	31	52.5%	804	53	25	24	\N	16	66.7%	85	47.8%	6	24.0%	5	7	11	66	7	10	2	17
37	https://www.fotmob.com/players/543304	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0.80	0.36	\N	14	2	2	1.96	669	86.5%	60	63.8%	25	29	42.0%	15	46.9%	1,025	21	14	6	\N	14	56.0%	55	44.0%	9	50.0%	12	7	17	90	9	14	3	14
38	https://www.fotmob.com/players/580132/francisco-ilarregui	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	15
39	https://www.fotmob.com/players/616508/federico-fattori	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	0.40	913	89.5%	93	69.9%	7	\N	\N	2	66.7%	1,201	3	11	11	\N	15	48.4%	57	42.5%	14	43.8%	22	\N	31	86	5	19	7	16
40	https://www.fotmob.com/players/1342579/alan-lescano	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3	3.98	2.76	\N	38	8	4	2.78	608	84.8%	39	75.0%	21	5	50.0%	20	55.6%	996	54	28	33	\N	15	53.6%	97	53.0%	16	48.5%	5	13	13	65	9	12	1	24
41	https://www.fotmob.com/players/1437199/juan-cardozo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.02	\N	\N	1	\N	0	0.06	104	91.2%	6	66.7%	2	\N	\N	2	50.0%	146	\N	2	\N	\N	5	83.3%	14	43.8%	6	42.9%	\N	1	4	11	\N	2	0	18
42	https://www.fotmob.com/players/1609797/lucas-gomez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	19
43	https://www.fotmob.com/players/1613475/ariel-gamarra	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	20
44	https://www.fotmob.com/players/1648046/diego-porcel	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	21
45	https://www.fotmob.com/players/1722265/luis-fernando-alvarez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	22
46	https://www.fotmob.com/players/892175/cristian-ferreira	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	23
47	https://www.fotmob.com/players/1304246/emiliano-viveros	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	0.92	0.99	\N	9	1	0	0.49	208	86.7%	7	53.8%	8	5	25.0%	9	56.2%	370	13	9	12	\N	10	58.8%	40	53.3%	2	22.2%	4	3	7	40	6	6	0	26
48	https://www.fotmob.com/players/41552/victor-ismael-sosa	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	25
49	https://www.fotmob.com/players/1436204/manuel-brondo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	27
50	https://www.fotmob.com/players/289443/ruben-bentancourt	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	28
51	https://www.fotmob.com/players/613299/maximiliano-romero	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	2.81	3.50	\N	19	9	1	1.26	124	66.0%	3	23.1%	14	1	33.3%	4	33.3%	315	57	10	12	1	5	71.4%	38	37.3%	15	34.1%	3	6	14	33	11	6	0	1101
52	https://www.fotmob.com/players/690398/santiago-rodriguez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	30
53	https://www.fotmob.com/players/727094/joaquin-ardaiz	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	31
54	https://www.fotmob.com/players/728323/tomas-molina	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	9	6.90	9.98	\N	48	20	1	0.98	206	71.5%	7	70.0%	12	1	12.5%	18	41.9%	576	100	20	26	1	17	70.8%	125	51.2%	58	54.2%	\N	8	18	46	15	11	2	32
55	https://www.fotmob.com/players/1372718/jose-herrera	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4	2.50	2.24	\N	34	12	2	1.47	284	77.6%	13	61.9%	13	3	8.6%	12	35.3%	639	60	21	20	\N	9	69.2%	67	45.3%	22	59.5%	9	11	17	33	4	7	2	33
56	https://www.fotmob.com/players/1133039/diego-romero	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	65
57	https://www.fotmob.com/players/1200037/facundo-sanguinetti	\N	49	72.1%	19	3.18	4	0	9	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	54.9%	100	37.2%	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1	66
58	https://www.fotmob.com/players/566259/ezequiel-bonifacio	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.14	\N	\N	3	\N	0	0.08	112	71.3%	9	28.1%	2	1	20.0%	4	57.1%	272	2	2	4	\N	5	62.5%	20	51.3%	4	44.4%	6	1	9	26	2	1	3	67
59	https://www.fotmob.com/players/1241612/assist-ramiro-di-luciano	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.27	0.73	\N	5	2	2	1.79	179	64.6%	8	16.0%	9	7	18.4%	9	30.0%	665	19	5	32	\N	10	52.6%	82	59.0%	24	61.5%	23	\N	11	56	5	6	2	68
60	https://www.fotmob.com/players/1610960/juan-iribarren	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	0.03	48	76.2%	5	50.0%	1	\N	\N	2	50.0%	149	1	0	\N	\N	5	83.3%	9	47.4%	1	20.0%	8	\N	3	9	1	1	1	69
61	https://www.fotmob.com/players/743052/alexis-maldonado	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.24	0.05	\N	3	1	0	0.11	269	80.1%	29	40.8%	1	\N	\N	1	50.0%	519	9	2	4	\N	13	61.9%	64	66.7%	38	70.4%	12	\N	12	37	2	2	5	70
62	https://www.fotmob.com/players/881623/paul-riveros	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	0.02	100	79.4%	13	50.0%	1	\N	\N	\N	\N	205	3	0	3	\N	2	33.3%	19	51.4%	10	52.6%	7	\N	9	11	\N	\N	3	71
63	https://www.fotmob.com/players/1054270/nicolas-hernandez	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.19	\N	\N	1	\N	0	0.36	483	80.9%	68	47.6%	2	\N	\N	2	66.7%	789	5	0	5	\N	11	73.3%	50	59.5%	28	62.2%	18	\N	8	37	\N	9	1	72
64	https://www.fotmob.com/players/1219709/joaquin-pombo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	0.21	254	77.9%	19	38.0%	\N	\N	\N	4	66.7%	484	5	2	4	\N	10	66.7%	49	61.2%	26	63.4%	11	\N	12	35	1	1	2	73
65	https://www.fotmob.com/players/1695058/brandon-oviedo	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.02	0.01	\N	1	1	0	0.00	14	60.9%	1	33.3%	\N	\N	\N	3	60.0%	60	2	1	3	\N	1	50.0%	10	55.6%	2	100.0%	3	\N	5	5	1	\N	2	74
66	https://www.fotmob.com/players/1254641/luis-ignacio-abraham	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.26	\N	\N	3	\N	0	0.15	65	65.0%	4	21.1%	2	3	27.3%	4	40.0%	206	6	3	1	\N	6	75.0%	14	34.1%	1	12.5%	2	1	8	9	\N	3	1	75
67	https://www.fotmob.com/players/1478196/mathias-de-ritis	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0.43	\N	\N	10	\N	0	0.35	232	67.8%	23	31.9%	6	7	15.6%	14	41.2%	716	7	12	9	\N	23	62.2%	73	48.7%	13	72.2%	16	8	23	45	2	18	4	76
